,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
145,2020-01-30 00:00:00,颗粒物,20200130,1.84,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
146,2020-01-30 00:00:00,二氧化硫,20200130,18.74,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
147,2020-01-30 00:00:00,氮氧化物,20200130,171.89,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
148,2020-01-30 00:00:00,一氧化碳,20200130,2.64,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
149,2020-01-30 00:00:00,氯化氢,20200130,33.79,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
150,2020-01-31 00:00:00,颗粒物,20200131,1.81,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
151,2020-01-31 00:00:00,二氧化硫,20200131,19.68,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
152,2020-01-31 00:00:00,氮氧化物,20200131,170.44,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
153,2020-01-31 00:00:00,一氧化碳,20200131,3.11,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
154,2020-01-31 00:00:00,氯化氢,20200131,34.81,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
155,2020-02-01 00:00:00,颗粒物,20200201,1.79,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
156,2020-02-01 00:00:00,二氧化硫,20200201,18.81,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
157,2020-02-01 00:00:00,氮氧化物,20200201,168.58,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
158,2020-02-01 00:00:00,一氧化碳,20200201,2.89,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
159,2020-02-01 00:00:00,氯化氢,20200201,34.13,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
160,2020-02-02 00:00:00,颗粒物,20200202,1.82,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
161,2020-02-02 00:00:00,二氧化硫,20200202,14.75,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
162,2020-02-02 00:00:00,氮氧化物,20200202,177.45,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
163,2020-02-02 00:00:00,一氧化碳,20200202,3.18,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
164,2020-02-02 00:00:00,氯化氢,20200202,32.64,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
