,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
106,2020-01-22 00:00:00,二氧化硫,20200122,5.14,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
107,2020-01-22 00:00:00,氮氧化物,20200122,128.03,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
108,2020-01-22 00:00:00,一氧化碳,20200122,9.9,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
109,2020-01-22 00:00:00,氯化氢,20200122,0.9,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
110,2020-01-23 00:00:00,颗粒物,20200123,3.9,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
111,2020-01-23 00:00:00,二氧化硫,20200123,4.96,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
112,2020-01-23 00:00:00,氮氧化物,20200123,124.87,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
113,2020-01-23 00:00:00,一氧化碳,20200123,12.36,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
114,2020-01-23 00:00:00,氯化氢,20200123,0.86,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
115,2020-01-24 00:00:00,颗粒物,20200124,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
116,2020-01-24 00:00:00,二氧化硫,20200124,4.78,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
117,2020-01-24 00:00:00,氮氧化物,20200124,133.51,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
118,2020-01-24 00:00:00,一氧化碳,20200124,10.49,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
119,2020-01-24 00:00:00,氯化氢,20200124,0.92,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
120,2020-01-25 00:00:00,颗粒物,20200125,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
121,2020-01-25 00:00:00,二氧化硫,20200125,4.65,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
122,2020-01-25 00:00:00,氮氧化物,20200125,135.9,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
123,2020-01-25 00:00:00,一氧化碳,20200125,10.42,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
124,2020-01-25 00:00:00,氯化氢,20200125,0.8,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
125,2020-01-26 00:00:00,颗粒物,20200126,3.94,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
126,2020-01-26 00:00:00,二氧化硫,20200126,5.22,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
127,2020-01-26 00:00:00,氮氧化物,20200126,130.8,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
128,2020-01-26 00:00:00,一氧化碳,20200126,8.84,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
129,2020-01-26 00:00:00,氯化氢,20200126,1.31,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
130,2020-01-27 00:00:00,颗粒物,20200127,3.88,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
